Country,EPSI,Date
Australia,1.1666666,2002-01-31
Australia,1.1666666,2003-01-31
Australia,1.1666666,2004-01-31
Australia,1.1666666,2005-01-31
Australia,1.1666666,2006-01-31
Australia,1.1666666,2007-01-31
Australia,1.3333334,2008-01-31
Australia,1.3333334,2009-01-31
Australia,1.5,2010-01-31
Australia,1.5,2011-01-31
Australia,2.0,2012-01-31
Australia,1.8333334,2013-01-31
Australia,1.3333334,2014-01-31
Australia,1.3333334,2015-01-31
Australia,1.3333334,2016-01-31
Australia,1.5,2017-01-31
Australia,1.8333334,2018-01-31
Australia,1.8333334,2019-01-31
Australia,2.0,2020-01-31
Poland,3.0,1990-01-31
Poland,3.0,1991-01-31
Poland,3.0,1992-01-31
Poland,3.0,1993-01-31
Poland,3.0,1994-01-31
Poland,3.0,1995-01-31
Poland,3.0,1996-01-31
Poland,3.0,1997-01-31
Poland,3.0,1998-01-31
Poland,3.0,1999-01-31
Poland,3.0,2000-01-31
Poland,3.0,2001-01-31
Poland,3.0,2002-01-31
Poland,3.0,2003-01-31
Poland,3.0,2004-01-31
Poland,5.0,2005-01-31
Poland,5.0,2006-01-31
Poland,5.0,2007-01-31
Poland,5.0,2008-01-31
Poland,5.0,2009-01-31
Poland,5.0,2010-01-31
Poland,5.0,2011-01-31
Poland,5.0,2012-01-31
Poland,5.0,2013-01-31
Poland,5.0,2014-01-31
Poland,5.0,2015-01-31
Poland,5.0,2016-01-31
Poland,5.0,2017-01-31
Poland,5.0,2018-01-31
Poland,5.0,2019-01-31
Poland,5.0,2020-01-31
Czech Republic,1.0,1990-01-31
Czech Republic,3.0,1991-01-31
Czech Republic,5.0,1992-01-31
Czech Republic,5.0,1993-01-31
Czech Republic,3.0,1994-01-31
Czech Republic,2.0,1995-01-31
Czech Republic,2.0,1996-01-31
Czech Republic,4.0,1997-01-31
Czech Republic,4.0,1998-01-31
Czech Republic,4.0,1999-01-31
Czech Republic,5.0,2000-01-31
Czech Republic,5.0,2001-01-31
Czech Republic,5.0,2002-01-31
Czech Republic,5.0,2003-01-31
Czech Republic,5.0,2004-01-31
Czech Republic,5.0,2005-01-31
Czech Republic,5.0,2006-01-31
Czech Republic,5.0,2007-01-31
Czech Republic,5.0,2008-01-31
Czech Republic,6.0,2009-01-31
Czech Republic,6.0,2010-01-31
Czech Republic,6.0,2011-01-31
Czech Republic,6.0,2012-01-31
Czech Republic,6.0,2013-01-31
Czech Republic,6.0,2014-01-31
Czech Republic,6.0,2015-01-31
Czech Republic,6.0,2016-01-31
Czech Republic,6.0,2017-01-31
Czech Republic,6.0,2018-01-31
Czech Republic,6.0,2019-01-31
Czech Republic,6.0,2020-01-31
United Kingdom,1.5,1990-01-31
United Kingdom,1.5,1991-01-31
United Kingdom,1.5,1992-01-31
United Kingdom,1.5,1993-01-31
United Kingdom,1.5,1994-01-31
United Kingdom,1.5,1995-01-31
United Kingdom,1.5,1996-01-31
United Kingdom,1.5,1997-01-31
United Kingdom,1.5,1998-01-31
United Kingdom,1.5,1999-01-31
United Kingdom,2.5,2000-01-31
United Kingdom,2.5,2001-01-31
United Kingdom,2.5,2002-01-31
United Kingdom,4.75,2003-01-31
United Kingdom,4.75,2004-01-31
United Kingdom,4.75,2005-01-31
United Kingdom,4.75,2006-01-31
United Kingdom,4.75,2007-01-31
United Kingdom,4.75,2008-01-31
United Kingdom,5.0,2009-01-31
United Kingdom,5.0,2010-01-31
United Kingdom,5.0,2011-01-31
United Kingdom,5.0,2012-01-31
United Kingdom,5.5,2013-01-31
United Kingdom,5.5,2014-01-31
United Kingdom,5.5,2015-01-31
United Kingdom,5.5,2016-01-31
United Kingdom,5.5,2017-01-31
United Kingdom,5.5,2018-01-31
United Kingdom,5.5,2019-01-31
United Kingdom,5.5,2020-01-31
Slovak Republic,0.0,1990-01-31
Slovak Republic,0.0,1991-01-31
Slovak Republic,0.0,1992-01-31
Slovak Republic,0.0,1993-01-31
Slovak Republic,0.0,1994-01-31
Slovak Republic,0.0,1995-01-31
Slovak Republic,0.0,1996-01-31
Slovak Republic,0.0,1997-01-31
Slovak Republic,0.0,1998-01-31
Slovak Republic,0.0,1999-01-31
Slovak Republic,0.0,2000-01-31
Slovak Republic,0.0,2001-01-31
Slovak Republic,0.0,2002-01-31
Slovak Republic,0.0,2003-01-31
Slovak Republic,0.0,2004-01-31
Slovak Republic,0.0,2005-01-31
Slovak Republic,0.0,2006-01-31
Slovak Republic,0.0,2007-01-31
Slovak Republic,0.0,2008-01-31
Slovak Republic,0.0,2009-01-31
Slovak Republic,0.0,2010-01-31
Slovak Republic,0.0,2011-01-31
Slovak Republic,0.0,2012-01-31
Slovak Republic,0.0,2013-01-31
Slovak Republic,0.0,2014-01-31
Slovak Republic,0.0,2015-01-31
Slovak Republic,0.0,2016-01-31
Slovak Republic,0.0,2017-01-31
Slovak Republic,0.0,2018-01-31
Slovak Republic,0.0,2019-01-31
Slovak Republic,0.0,2020-01-31
Belgium,0.0,1990-01-31
Belgium,0.0,1991-01-31
Belgium,0.0,1992-01-31
Belgium,0.0,1993-01-31
Belgium,0.0,1994-01-31
Belgium,0.0,1995-01-31
Belgium,0.0,1996-01-31
Belgium,0.0,1997-01-31
Belgium,0.0,1998-01-31
Belgium,0.0,1999-01-31
Belgium,0.0,2000-01-31
Belgium,0.0,2001-01-31
Belgium,0.0,2002-01-31
Belgium,0.0,2003-01-31
Belgium,0.0,2004-01-31
Belgium,2.0,2005-01-31
Belgium,4.0,2006-01-31
Belgium,1.0,2007-01-31
Belgium,4.0,2008-01-31
Belgium,2.0,2009-01-31
Belgium,2.0,2010-01-31
Belgium,3.0,2011-01-31
Belgium,1.0,2012-01-31
Belgium,1.0,2013-01-31
Belgium,1.0,2014-01-31
Belgium,1.0,2015-01-31
Belgium,1.0,2016-01-31
Belgium,1.0,2017-01-31
Belgium,2.0,2018-01-31
Belgium,3.0,2019-01-31
Belgium,3.0,2020-01-31
Portugal,1.0,1990-01-31
Portugal,1.0,1991-01-31
Portugal,1.0,1992-01-31
Portugal,1.0,1993-01-31
Portugal,1.0,1994-01-31
Portugal,1.0,1995-01-31
Portugal,1.0,1996-01-31
Portugal,1.0,1997-01-31
Portugal,1.0,1998-01-31
Portugal,1.0,1999-01-31
Portugal,1.0,2000-01-31
Portugal,1.0,2001-01-31
Portugal,1.0,2002-01-31
Portugal,1.0,2003-01-31
Portugal,1.0,2004-01-31
Portugal,4.0,2005-01-31
Portugal,3.0,2006-01-31
Portugal,2.0,2007-01-31
Portugal,3.0,2008-01-31
Portugal,3.0,2009-01-31
Portugal,3.0,2010-01-31
Portugal,3.0,2011-01-31
Portugal,3.0,2012-01-31
Portugal,3.0,2013-01-31
Portugal,0.0,2014-01-31
Portugal,0.0,2015-01-31
Portugal,0.0,2016-01-31
Portugal,0.0,2017-01-31
Portugal,0.0,2018-01-31
Portugal,0.0,2019-01-31
Portugal,0.0,2020-01-31
United States,0.0,1990-01-31
United States,0.0,1991-01-31
United States,0.0,1992-01-31
United States,0.0,1993-01-31
United States,0.0,1994-01-31
United States,0.0,1995-01-31
United States,0.0,1996-01-31
United States,0.0,1997-01-31
United States,0.0,1998-01-31
United States,0.0,1999-01-31
United States,0.0,2000-01-31
United States,0.0,2001-01-31
United States,0.0,2002-01-31
United States,0.0,2003-01-31
United States,0.0,2004-01-31
United States,0.0,2005-01-31
United States,0.0,2006-01-31
United States,0.0,2007-01-31
United States,0.0,2008-01-31
United States,0.0,2009-01-31
United States,0.0,2010-01-31
United States,0.0,2011-01-31
United States,0.0,2012-01-31
United States,0.0,2013-01-31
United States,0.0,2014-01-31
United States,0.0,2015-01-31
United States,0.0,2016-01-31
United States,0.0,2017-01-31
United States,0.0,2018-01-31
United States,0.0,2019-01-31
United States,0.0,2020-01-31
Australia,1.0,1990-01-31
Australia,1.0,1991-01-31
Australia,1.0,1992-01-31
Australia,1.0,1993-01-31
Australia,1.0,1994-01-31
Australia,1.0,1995-01-31
Australia,1.0,1996-01-31
Australia,1.0,1997-01-31
Australia,1.0,1998-01-31
Australia,1.0,1999-01-31
Australia,1.0,2000-01-31
Australia,1.0,2001-01-31
Australia,1.0,2002-01-31
Australia,1.0,2003-01-31
Australia,3.0,2004-01-31
Australia,2.0,2005-01-31
Australia,2.0,2006-01-31
Australia,2.0,2007-01-31
Australia,2.0,2008-01-31
Australia,2.0,2009-01-31
Australia,3.0,2010-01-31
Australia,3.0,2011-01-31
Australia,4.0,2012-01-31
Australia,5.0,2013-01-31
Australia,1.0,2014-01-31
Australia,1.0,2015-01-31
Australia,1.0,2016-01-31
Australia,1.0,2017-01-31
Australia,1.0,2018-01-31
Australia,1.0,2019-01-31
Australia,1.0,2020-01-31
Netherlands,1.0,1990-01-31
Netherlands,1.0,1991-01-31
Netherlands,1.0,1992-01-31
Netherlands,1.0,1993-01-31
Netherlands,1.0,1994-01-31
Netherlands,1.0,1995-01-31
Netherlands,1.0,1996-01-31
Netherlands,1.0,1997-01-31
Netherlands,1.0,1998-01-31
Netherlands,1.0,1999-01-31
Netherlands,5.0,2000-01-31
Netherlands,5.0,2001-01-31
Netherlands,5.0,2002-01-31
Netherlands,5.0,2003-01-31
Netherlands,5.0,2004-01-31
Netherlands,5.0,2005-01-31
Netherlands,5.0,2006-01-31
Netherlands,5.0,2007-01-31
Netherlands,5.0,2008-01-31
Netherlands,6.0,2009-01-31
Netherlands,6.0,2010-01-31
Netherlands,6.0,2011-01-31
Netherlands,6.0,2012-01-31
Netherlands,6.0,2013-01-31
Netherlands,6.0,2014-01-31
Netherlands,6.0,2015-01-31
Netherlands,6.0,2016-01-31
Netherlands,6.0,2017-01-31
Netherlands,6.0,2018-01-31
Netherlands,6.0,2019-01-31
Netherlands,6.0,2020-01-31
Greece,0.0,1990-01-31
Greece,0.0,1991-01-31
Greece,0.0,1992-01-31
Greece,0.0,1993-01-31
Greece,1.0,1994-01-31
Greece,1.0,1995-01-31
Greece,1.0,1996-01-31
Greece,1.0,1997-01-31
Greece,1.0,1998-01-31
Greece,1.0,1999-01-31
Greece,1.0,2000-01-31
Greece,1.0,2001-01-31
Greece,1.0,2002-01-31
Greece,1.0,2003-01-31
Greece,1.0,2004-01-31
Greece,0.0,2005-01-31
Greece,0.0,2006-01-31
Greece,2.0,2007-01-31
Greece,3.0,2008-01-31
Greece,5.0,2009-01-31
Greece,6.0,2010-01-31
Greece,6.0,2011-01-31
Greece,6.0,2012-01-31
Greece,6.0,2013-01-31
Greece,6.0,2014-01-31
Greece,6.0,2015-01-31
Greece,3.0,2016-01-31
Greece,3.0,2017-01-31
Greece,4.0,2018-01-31
Greece,3.0,2019-01-31
Greece,3.0,2020-01-31
France,5.0,1990-01-31
France,5.0,1991-01-31
France,5.0,1992-01-31
France,5.0,1993-01-31
France,6.0,1994-01-31
France,6.0,1995-01-31
France,6.0,1996-01-31
France,6.0,1997-01-31
France,6.0,1998-01-31
France,6.0,1999-01-31
France,5.0,2000-01-31
France,5.0,2001-01-31
France,5.0,2002-01-31
France,5.0,2003-01-31
France,5.0,2004-01-31
France,4.0,2005-01-31
France,4.0,2006-01-31
France,4.0,2007-01-31
France,4.0,2008-01-31
France,5.0,2009-01-31
France,4.0,2010-01-31
France,3.0,2011-01-31
France,3.0,2012-01-31
France,3.0,2013-01-31
France,4.0,2014-01-31
France,4.0,2015-01-31
France,5.0,2016-01-31
France,5.0,2017-01-31
France,5.0,2018-01-31
France,5.0,2019-01-31
France,5.0,2020-01-31
Slovak Republic,0.0,1990-01-31
Slovak Republic,0.0,1991-01-31
Slovak Republic,0.0,1992-01-31
Slovak Republic,0.0,1993-01-31
Slovak Republic,0.0,1994-01-31
Slovak Republic,0.0,1995-01-31
Slovak Republic,0.0,1996-01-31
Slovak Republic,0.0,1997-01-31
Slovak Republic,0.0,1998-01-31
Slovak Republic,0.0,1999-01-31
Slovak Republic,0.0,2000-01-31
Slovak Republic,0.0,2001-01-31
Slovak Republic,0.0,2002-01-31
Slovak Republic,0.0,2003-01-31
Slovak Republic,0.0,2004-01-31
Slovak Republic,0.0,2005-01-31
Slovak Republic,0.0,2006-01-31
Slovak Republic,0.0,2007-01-31
Slovak Republic,0.0,2008-01-31
Slovak Republic,4.0,2009-01-31
Slovak Republic,4.0,2010-01-31
Slovak Republic,6.0,2011-01-31
Slovak Republic,6.0,2012-01-31
Slovak Republic,3.0,2013-01-31
Slovak Republic,3.0,2014-01-31
Slovak Republic,3.0,2015-01-31
Slovak Republic,3.0,2016-01-31
Slovak Republic,0.0,2017-01-31
Slovak Republic,0.0,2018-01-31
Slovak Republic,0.0,2019-01-31
Slovak Republic,0.0,2020-01-31
Italy,1.6111112,1990-01-31
Italy,1.5,1991-01-31
Italy,1.5833334,1992-01-31
Italy,1.3333334,1993-01-31
Italy,1.3333334,1994-01-31
Italy,1.4166666,1995-01-31
Italy,1.4166666,1996-01-31
Italy,1.3333334,1997-01-31
Italy,1.5833334,1998-01-31
Italy,1.5,1999-01-31
Italy,1.7777778,2000-01-31
Italy,1.7777778,2001-01-31
Italy,1.9166666,2002-01-31
Italy,1.9166666,2003-01-31
Italy,1.9722222,2004-01-31
Italy,2.2222223,2005-01-31
Italy,3.1388888,2006-01-31
Italy,2.9722223,2007-01-31
Italy,3.0833333,2008-01-31
Italy,3.2777777,2009-01-31
Italy,3.4722223,2010-01-31
Italy,3.5,2011-01-31
Italy,3.5833333,2012-01-31
Italy,3.6666667,2013-01-31
Italy,4.0,2014-01-31
Italy,4.0555553,2015-01-31
Italy,4.0555553,2016-01-31
Italy,4.0555553,2017-01-31
Italy,3.7777777,2018-01-31
Italy,3.75,2019-01-31
Italy,3.7222223,2020-01-31
Norway,0.0,1990-01-31
Norway,0.0,1991-01-31
Norway,0.0,1992-01-31
Norway,0.0,1993-01-31
Norway,0.0,1994-01-31
Norway,0.0,1995-01-31
Norway,0.0,1996-01-31
Norway,0.0,1997-01-31
Norway,0.0,1998-01-31
Norway,0.0,1999-01-31
Norway,0.0,2000-01-31
Norway,0.0,2001-01-31
Norway,0.0,2002-01-31
Norway,0.0,2003-01-31
Norway,0.0,2004-01-31
Norway,0.0,2005-01-31
Norway,0.0,2006-01-31
Norway,6.0,2007-01-31
Norway,6.0,2008-01-31
Norway,6.0,2009-01-31
Norway,6.0,2010-01-31
Norway,6.0,2011-01-31
Norway,6.0,2012-01-31
Norway,6.0,2013-01-31
Norway,6.0,2014-01-31
Norway,6.0,2015-01-31
Norway,6.0,2016-01-31
Norway,6.0,2017-01-31
Norway,6.0,2018-01-31
Norway,6.0,2019-01-31
Norway,6.0,2020-01-31
Norway,0.0,1990-01-31
Norway,0.0,1991-01-31
Norway,2.0,1992-01-31
Norway,2.0,1993-01-31
Norway,2.0,1994-01-31
Norway,2.0,1995-01-31
Norway,2.0,1996-01-31
Norway,2.0,1997-01-31
Norway,2.0,1998-01-31
Norway,2.0,1999-01-31
Norway,2.0,2000-01-31
Norway,2.0,2001-01-31
Norway,5.0,2002-01-31
Norway,5.0,2003-01-31
Norway,5.0,2004-01-31
Norway,5.0,2005-01-31
Norway,5.0,2006-01-31
Norway,5.0,2007-01-31
Norway,5.0,2008-01-31
Norway,5.0,2009-01-31
Norway,5.0,2010-01-31
Norway,5.0,2011-01-31
Norway,5.0,2012-01-31
Norway,5.0,2013-01-31
Norway,5.0,2014-01-31
Norway,5.0,2015-01-31
Norway,5.0,2016-01-31
Norway,5.0,2017-01-31
Norway,5.0,2018-01-31
Norway,5.0,2019-01-31
Norway,5.0,2020-01-31
Japan,1.25,1990-01-31
Japan,1.25,1991-01-31
Japan,1.25,1992-01-31
Japan,1.25,1993-01-31
Japan,1.25,1994-01-31
Japan,1.25,1995-01-31
Japan,2.0,1996-01-31
Japan,2.0,1997-01-31
Japan,2.5,1998-01-31
Japan,4.0,1999-01-31
Japan,4.25,2000-01-31
Japan,4.25,2001-01-31
Japan,4.25,2002-01-31
Japan,4.25,2003-01-31
Japan,4.25,2004-01-31
Japan,4.25,2005-01-31
Japan,4.25,2006-01-31
Japan,4.5,2007-01-31
Japan,4.5,2008-01-31
Japan,4.5,2009-01-31
Japan,4.5,2010-01-31
Japan,4.5,2011-01-31
Japan,4.5,2012-01-31
Japan,4.5,2013-01-31
Japan,4.5,2014-01-31
Japan,4.5,2015-01-31
Japan,5.0,2016-01-31
Japan,5.0,2017-01-31
Japan,5.0,2018-01-31
Japan,5.5,2019-01-31
Japan,5.5,2020-01-31
Finland,1.0,1990-01-31
Finland,1.0,1991-01-31
Finland,1.0,1992-01-31
Finland,1.0,1993-01-31
Finland,1.0,1994-01-31
Finland,1.0,1995-01-31
Finland,1.0,1996-01-31
Finland,2.0,1997-01-31
Finland,2.0,1998-01-31
Finland,2.0,1999-01-31
Finland,2.0,2000-01-31
Finland,2.0,2001-01-31
Finland,2.0,2002-01-31
Finland,2.0,2003-01-31
Finland,3.0,2004-01-31
Finland,3.0,2005-01-31
Finland,3.0,2006-01-31
Finland,3.0,2007-01-31
Finland,4.0,2008-01-31
Finland,3.0,2009-01-31
Finland,3.0,2010-01-31
Finland,6.0,2011-01-31
Finland,6.0,2012-01-31
Finland,6.0,2013-01-31
Finland,6.0,2014-01-31
Finland,6.0,2015-01-31
Finland,6.0,2016-01-31
Finland,6.0,2017-01-31
Finland,6.0,2018-01-31
Finland,6.0,2019-01-31
Finland,6.0,2020-01-31
Italy,0.0,1990-01-31
Italy,0.0,1991-01-31
Italy,3.0,1992-01-31
Italy,2.0,1993-01-31
Italy,2.0,1994-01-31
Italy,3.0,1995-01-31
Italy,3.0,1996-01-31
Italy,2.0,1997-01-31
Italy,3.0,1998-01-31
Italy,2.0,1999-01-31
Italy,2.0,2000-01-31
Italy,2.0,2001-01-31
Italy,3.0,2002-01-31
Italy,3.0,2003-01-31
Italy,3.0,2004-01-31
Italy,3.0,2005-01-31
Italy,3.0,2006-01-31
Italy,3.0,2007-01-31
Italy,3.0,2008-01-31
Italy,3.0,2009-01-31
Italy,3.0,2010-01-31
Italy,3.0,2011-01-31
Italy,4.0,2012-01-31
Italy,6.0,2013-01-31
Italy,6.0,2014-01-31
Italy,6.0,2015-01-31
Italy,6.0,2016-01-31
Italy,6.0,2017-01-31
Italy,2.0,2018-01-31
Italy,3.0,2019-01-31
Italy,3.0,2020-01-31
France,3.0,1990-01-31
France,3.0,1991-01-31
France,3.0,1992-01-31
France,3.0,1993-01-31
France,3.0,1994-01-31
France,3.0,1995-01-31
France,3.0,1996-01-31
France,3.0,1997-01-31
France,3.0,1998-01-31
France,3.0,1999-01-31
France,3.0,2000-01-31
France,3.0,2001-01-31
France,3.0,2002-01-31
France,3.0,2003-01-31
France,5.0,2004-01-31
France,5.0,2005-01-31
France,5.0,2006-01-31
France,5.0,2007-01-31
France,5.0,2008-01-31
France,5.0,2009-01-31
France,5.0,2010-01-31
France,5.0,2011-01-31
France,5.0,2012-01-31
France,5.0,2013-01-31
France,5.0,2014-01-31
France,5.0,2015-01-31
France,5.0,2016-01-31
France,5.0,2017-01-31
France,5.0,2018-01-31
France,5.0,2019-01-31
France,5.0,2020-01-31
Canada,0.0,1990-01-31
Canada,0.0,1991-01-31
Canada,0.0,1992-01-31
Canada,0.0,1993-01-31
Canada,0.0,1994-01-31
Canada,0.0,1995-01-31
Canada,0.0,1996-01-31
Canada,0.0,1997-01-31
Canada,0.0,1998-01-31
Canada,0.0,1999-01-31
Canada,0.0,2000-01-31
Canada,0.0,2001-01-31
Canada,0.0,2002-01-31
Canada,0.0,2003-01-31
Canada,0.0,2004-01-31
Canada,0.0,2005-01-31
Canada,0.0,2006-01-31
Canada,0.0,2007-01-31
Canada,0.0,2008-01-31
Canada,0.0,2009-01-31
Canada,0.0,2010-01-31
Canada,0.0,2011-01-31
Canada,0.0,2012-01-31
Canada,0.0,2013-01-31
Canada,0.0,2014-01-31
Canada,0.0,2015-01-31
Canada,0.0,2016-01-31
Canada,0.0,2017-01-31
Canada,0.0,2018-01-31
Canada,0.0,2019-01-31
Canada,0.0,2020-01-31
Switzerland,0.0,1990-01-31
Switzerland,0.0,1991-01-31
Switzerland,0.0,1992-01-31
Switzerland,0.0,1993-01-31
Switzerland,1.0,1994-01-31
Switzerland,1.0,1995-01-31
Switzerland,1.0,1996-01-31
Switzerland,1.0,1997-01-31
Switzerland,1.0,1998-01-31
Switzerland,1.0,1999-01-31
Switzerland,1.0,2000-01-31
Switzerland,1.0,2001-01-31
Switzerland,1.0,2002-01-31
Switzerland,1.0,2003-01-31
Switzerland,1.0,2004-01-31
Switzerland,0.83333331,2005-01-31
Switzerland,0.83333331,2006-01-31
Switzerland,0.83333331,2007-01-31
Switzerland,1.0,2008-01-31
Switzerland,1.3333334,2009-01-31
Switzerland,1.5,2010-01-31
Switzerland,1.6666666,2011-01-31
Switzerland,1.6666666,2012-01-31
Switzerland,1.6666666,2013-01-31
Switzerland,2.6666667,2014-01-31
Switzerland,2.3333333,2015-01-31
Switzerland,2.1666667,2016-01-31
Switzerland,2.1666667,2017-01-31
Switzerland,2.0,2018-01-31
Switzerland,2.1666667,2019-01-31
Switzerland,2.5,2020-01-31
Japan,6.0,1990-01-31
Japan,6.0,1991-01-31
Japan,6.0,1992-01-31
Japan,6.0,1993-01-31
Japan,6.0,1994-01-31
Japan,6.0,1995-01-31
Japan,6.0,1996-01-31
Japan,6.0,1997-01-31
Japan,6.0,1998-01-31
Japan,6.0,1999-01-31
Japan,6.0,2000-01-31
Japan,6.0,2001-01-31
Japan,6.0,2002-01-31
Japan,6.0,2003-01-31
Japan,6.0,2004-01-31
Japan,6.0,2005-01-31
Japan,6.0,2006-01-31
Japan,6.0,2007-01-31
Japan,6.0,2008-01-31
Japan,6.0,2009-01-31
Japan,5.0,2010-01-31
Japan,6.0,2011-01-31
Japan,6.0,2012-01-31
Japan,5.0,2013-01-31
Japan,5.0,2014-01-31
Japan,4.0,2015-01-31
Japan,4.0,2016-01-31
Japan,4.0,2017-01-31
Japan,5.0,2018-01-31
Japan,5.0,2019-01-31
Japan,5.0,2020-01-31
Finland,5.0,1990-01-31
Finland,6.0,1991-01-31
Finland,6.0,1992-01-31
Finland,6.0,1993-01-31
Finland,6.0,1994-01-31
Finland,6.0,1995-01-31
Finland,6.0,1996-01-31
Finland,6.0,1997-01-31
Finland,6.0,1998-01-31
Finland,6.0,1999-01-31
Finland,5.0,2000-01-31
Finland,5.0,2001-01-31
Finland,5.0,2002-01-31
